633223,  SR,00097,     ,VA 97,Pipers Gap Rd,113,City of Galax,113,City of Galax,0.11,SR 89 Main St,ECL Galax,2400,G,98%,0%,1%,0%,1%,0%,C,0.0972,F,0.7131,2600,G,2008,,,,,,,,,,,,,,,
633224,  US,00221,     ,"US 58, US 221",Reserve Blvd,113,City of Galax,113,City of Galax,0.47,WCL Galax,Oldtown Rd,8600,G,96%,0%,1%,1%,2%,0%,C,0.0899,F,0.5548,9400,G,2008,,,,,,,,,,,,,,,
633226,  US,00221,     ,"US 58, US 221",Reserve Blvd; W Stuart Dr,113,City of Galax,113,City of Galax,1.10,Oldtown Rd,Fries Rd,7300,G,96%,0%,1%,1%,2%,0%,F,0.0897,F,0.5678,7900,G,2008,,,,,,,,,,,,,,,
633212,  US,00221,     ,"US 58, US 221",W Stuart Dr,113,City of Galax,113,City of Galax,0.20,Fries Rd,SR 89 MAIN ST,11000,G,96%,0%,1%,1%,2%,0%,F,0.0931,F,0.5664,12000,G,2008,,,,,,,,,,,,,,,
633210,  US,00221,     ,"US 58, US 221",E Stuart Dr,113,City of Galax,113,City of Galax,0.34,SR 89 MAIN ST,Meadow St,15000,G,96%,0%,1%,1%,2%,0%,F,0.0881,F,0.5262,16000,G,2008,,,,,,,,,,,,,,,
633203,  US,00221,     ,"US 58, US 221",E Stuart Dr,113,City of Galax,113,City of Galax,1.81,Meadow St,Haynes Rd,20000,G,96%,0%,1%,1%,2%,0%,F,0.0878,F,0.5018,22000,G,2008,,,,,,,,,,,,,,,
633205,  US,00221,     ,"US 58, US 221",E Stuart Dr,113,City of Galax,113,City of Galax,1.10,Haynes Rd,ECL Galax,17000,G,,,,,,,X,,,,19000,G,2008,,,,,,,,,,,,,,,
633506, 113,00002,     ,113-2,Calhoun St,113,City of Galax,113,City of Galax,0.07,Jefferson St,SR 89 Main St,2000,G,94%,3%,2%,0%,0%,0%,F,0.1021,F,0.5449,2100,G,2008,,,,,,,,,,,,,,,
633231, 113,00003,     ,113-3,Fries Rd,113,City of Galax,113,City of Galax,0.58,US 58 Stuart Dr,Sherry Lane,1200,G,99%,0%,1%,0%,0%,0%,C,0.1024,F,0.5493,1300,G,2008,,,,,,,,,,,,,,,
633503, 113,00003,     ,113-3,Fries Rd,113,City of Galax,113,City of Galax,1.03,Sherry Lane,NCL Galax,1500,G,99%,0%,1%,0%,0%,0%,F,0.0926,F,0.5081,1600,G,2008,,,,,,,,,,,,,,,
781639, 113,00004,     ,113-4,Iron Bridge Rd,113,City of Galax,113,City of Galax,0.21,"113-3 Fries Rd, Leonard Rd",38-607 NCL Galax,1300,G,99%,0%,0%,0%,0%,0%,F,0.0898,F,0.6194,1400,G,2008,,,,,,,,,,,,,,,
633507, 113,04051,     ,113-4051,Branch St/Chestnut Dr,113,City of Galax,113,City of Galax,0.43,SCL Galax,SR 89 Main St,620,G,99%,0%,0%,0%,0%,0%,C,0.1095,F,0.6533,670,G,2008,,,,,,,,,,,,,,,
633227, 113,04052,     ,113-4052,Greenville Rd,113,City of Galax,113,City of Galax,0.37,WCL Galax,US 58,1000,G,98%,0%,0%,1%,1%,0%,C,0.0898,F,0.6117,1100,G,2008,,,,,,,,,,,,,,,
633513, 113,04052,     ,113-4052,Stuart Dr,113,City of Galax,113,City of Galax,0.48,US 58 Bypass,Alderman St,3900,G,97%,1%,1%,0%,0%,0%,F,0.0979,F,0.5174,4200,G,2008,,,,,,,,,,,,,,,
633512, 113,04052,     ,113-4052,Stuart Dr,113,City of Galax,113,City of Galax,0.29,Alderman St,Stanford St,4100,G,97%,1%,1%,0%,0%,0%,F,0.0982,F,0.5095,4500,G,2008,,,,,,,,,,,,,,,
633504, 113,04052,     ,113-4052,Mac Arthur St,113,City of Galax,113,City of Galax,0.19,US 58 Stuart Dr,Circle Dr,2900,G,97%,1%,1%,0%,0%,0%,C,0.1391,F,0.7099,3100,G,2008,,,,,,,,,,,,,,,
633505, 113,04052,     ,113-4052,Mac Arthur St,113,City of Galax,113,City of Galax,0.31,Circle Dr,SR 89 Main St,2300,G,97%,1%,1%,0%,0%,0%,F,0.1000,F,0.5009,2500,G,2008,,,,,,,,,,,,,,,
633208, 113,04053,     ,113-4053,Lineberry Rd,113,City of Galax,113,City of Galax,1.21,SR 89 Main St,Oldtown St,4900,G,96%,0%,1%,0%,2%,0%,C,0.0977,F,0.5755,5400,G,2008,,,,,,,,,,,,,,,
633206, 113,04053,     ,113-4053,Meadow St,113,City of Galax,113,City of Galax,0.59,Oldtown St,US 58 E Stuart Dr,8300,G,96%,0%,1%,0%,2%,0%,F,0.1009,F,0.5440,9000,G,2008,,,,,,,,,,,,,,,
633219, 113,04054,     ,113-4054,Grayson St,113,City of Galax,113,City of Galax,0.38,113-4055 Jefferson St,113-4053 Meadow St,2400,G,99%,0%,1%,0%,0%,0%,C,0.1089,F,0.5743,2600,G,2008,,,,,,,,,,,,,,,
633220, 113,04055,     ,113-4055,Jefferson St,113,City of Galax,113,City of Galax,0.12,Calhoun St,Grayson St,910,G,98%,1%,0%,0%,1%,0%,F,0.1108,F,0.5903,990,G,2008,,,,,,,,,,,,,,,
633502, 113,04055,     ,113-4055,Jefferson St,113,City of Galax,113,City of Galax,0.29,Grayson St,US 58 Stuart Dr,1000,G,98%,1%,0%,0%,1%,0%,C,0.1113,F,0.7615,1100,G,2008,,,,,,,,,,,,,,,
633207, 113,04056,     ,113-4056,Poplar Knob Rd,113,City of Galax,113,City of Galax,0.14,Meadow St,Oak St,1900,G,98%,1%,1%,0%,0%,0%,C,0.1037,F,0.5991,2100,G,2008,,,,,,,,,,,,,,,
633511, 113,04056,     ,113-4056,Poplar Knob Rd,113,City of Galax,113,City of Galax,1.08,Oak St,ECL Galax,1500,G,98%,1%,1%,0%,0%,0%,F,0.1037,F,0.5214,1600,G,2008,,,,,,,,,,,,,,,
633501, 113,04057,     ,113-4057,Country Club Lane,113,City of Galax,113,City of Galax,0.21,SECL Galax,Poplar Knob Rd,980,G,99%,0%,0%,0%,0%,0%,F,0.1183,F,0.6100,1100,G,2008,,,,,,,,,,,,,,,
633229, 113,04057,     ,113-4057,Country Club Lane,113,City of Galax,113,City of Galax,0.78,Poplar Knob Rd,US 58 E Stuart Dr,2700,G,99%,0%,0%,0%,0%,0%,C,0.0978,F,0.5537,3000,G,2008,,,,,,,,,,,,,,,
633230, 113,04057,     ,113-4057,Larkspur Lane,113,City of Galax,113,City of Galax,0.32,US 58 E Stuart Dr,Glendale Rd,1300,G,99%,0%,0%,0%,0%,0%,F,0.0985,F,0.5643,1400,G,2008,,,,,,,,,,,,,,,
633232, 113,04058,     ,113-4058,Glendale Rd,113,City of Galax,113,City of Galax,0.62,US 58 E Stuart Dr,Cliffview Rd,6900,G,97%,1%,1%,0%,1%,0%,C,0.0980,F,0.5625,7400,G,2008,,,,,,,,,,,,,,,
633202, 113,04058,     ,113-4058,Glendale Rd,113,City of Galax,113,City of Galax,1.05,Cliffview Rd,Haynes Rd,6500,G,98%,0%,1%,0%,0%,0%,C,0.0960,F,0.5740,7000,G,2008,,,,,,,,,,,,,,,
633500, 113,04058,     ,113-4058,Glendale Rd,113,City of Galax,113,City of Galax,1.02,Haynes Rd,NCL Galax,4100,G,98%,0%,1%,0%,0%,0%,F,0.0979,F,0.5798,4400,G,2008,,,,,,,,,,,,,,,
633228, 113,04059,     ,113-4059,Cliffview Rd,113,City of Galax,113,City of Galax,0.39,Glendale Rd,NCL Galax,4400,G,98%,0%,1%,0%,1%,0%,C,0.1131,F,0.5214,4800,G,2008,,,,,,,,,,,,,,,
633508, 113,04060,     ,113-4060,Cranberry Rd,113,City of Galax,113,City of Galax,0.24,Glendale Rd,US 58 Stuart Dr,2900,G,97%,1%,1%,1%,1%,0%,C,0.0965,F,0.5671,3200,G,2008,,,,,,,,,,,,,,,
633509, 113,04060,     ,113-4060,Cranberry Rd,113,City of Galax,113,City of Galax,0.30,US 58 Stuart Dr,ECL Galax,2100,G,97%,1%,1%,1%,1%,0%,F,0.0979,F,0.6083,2300,G,2008,,,,,,,,,,,,,,,
533003, 113,00000,     ,113-0,Calloway St,113,City of Galax,113,City of Galax,0.00,Eastview St,Hanks St,230,G,,,,,,,X,0.1316,F,0.5278,250,G,2008,,,,,,,,,,,,,,,
533002, 113,00000,     ,113-0,Clover St,113,City of Galax,113,City of Galax,0.00,Stanley Dr,Valley St,1000,G,,,,,,,X,0.0973,F,0.5536,1100,G,2008,,,,,,,,,,,,,,,
533004, 113,00000,     ,113-0,Forrest Ave,113,City of Galax,113,City of Galax,0.00,Country Club Lane,Burwell St,130,G,,,,,,,X,0.1184,F,0.5556,140,G,2008,,,,,,,,,,,,,,,
533007, 113,00000,     ,113-0,Hospital Dr,113,City of Galax,113,City of Galax,0.00,Doctors Park,Valley St,3100,G,99%,0%,1%,0%,0%,0%,C,0.0869,F,0.6125,3100,G,2008,,,,,,,,,,,,,,,
533001, 113,00000,     ,113-0,Kenbrook Dr,113,City of Galax,113,City of Galax,0.00,Piine Knoll Dr,Scotland Dr,320,G,,,,,,,X,,,,350,G,2008,,,,,,,,,,,,,,,
533006, 113,00000,     ,113-0,Valley St,113,City of Galax,113,City of Galax,0.00,113-4058 Glendale Rd,Hospital Dr,4700,G,99%,0%,1%,0%,0%,0%,C,0.0866,F,0.0000,4700,G,2008,,,,,,,,,,,,,,,
533008, 113,00000,     ,113-0,Valley St,113,City of Galax,113,City of Galax,0.00,Hospital Dr,Clover St,1300,G,97%,1%,1%,0%,1%,0%,C,0.0992,F,0.0000,1300,G,2008,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
