626012,C3US,00058,     ,Bus US 58,East Atlantic St,109,City of Emporia,109,City of Emporia,1.20,Reese St,US 58 East Intersection,1700,G,92%,1%,1%,0%,7%,0%,C,0.0998,F,0.0000,1800,G,2009,,,,,,,,,,,,,,,
050257,  IS,00095,N    ,I-95 NB, ,109,City of Emporia,040,Greensville County,1.05,SCL Emporia,US 58,20000,A,82%,1%,1%,1%,15%,0%,F,0.1431,A,1.0000,16000,A,2009,,40000,A,82%,1%,1%,0%,15%,0%,F,,,,33000,A
050578,  IS,00095,N    ,I-95 NB, ,109,City of Emporia,040,Greensville County,0.62,US 58,NCL Emporia,17000,A,82%,1%,1%,1%,15%,0%,F,0.1492,A,1.0000,14000,A,2009,,34000,A,84%,1%,1%,0%,14%,0%,F,,,,28000,A
150020,  IS,00095,S    ,I-95 SB, ,109,City of Emporia,040,Greensville County,1.24,SCL Emporia,US 58,20000,A,82%,1%,1%,0%,15%,0%,F,0.1442,A,1.0000,16000,A,2009,,40000,A,82%,1%,1%,0%,15%,0%,F,,,,33000,A
150006,  IS,00095,S    ,I-95 SB, ,109,City of Emporia,040,Greensville County,0.35,US 58,NCL Emporia,17000,A,85%,1%,1%,0%,13%,0%,F,0.1449,A,1.0000,14000,A,2009,,34000,A,84%,1%,1%,0%,14%,0%,F,,,,28000,A
626028,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.45,SCL Emporia,Low Ground Rd,6000,G,95%,1%,1%,0%,3%,0%,C,0.0922,F,0.0000,6500,G,2009,,,,,,,,,,,,,,,
626029,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.24,Low Ground Rd,Jefferson St,10000,G,95%,1%,1%,0%,3%,0%,F,0.0879,F,0.0000,11000,G,2009,,,,,,,,,,,,,,,
626030,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.36,Jefferson St,Brunswick Ave,9900,G,95%,1%,1%,0%,3%,0%,F,0.0892,F,0.0000,11000,G,2009,,,,,,,,,,,,,,,
626031,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.49,Brunswick Ave,Valley St,15000,G,97%,1%,1%,0%,1%,0%,C,0.0802,F,0.0000,16000,G,2009,,,,,,,,,,,,,,,
626032,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.20,Valley St,Atlantic Ave,14000,G,97%,1%,1%,0%,1%,0%,F,0.0810,F,0.0000,15000,G,2009,,,,,,,,,,,,,,,
626022,  US,00301,     ,US 301,North Main St,109,City of Emporia,109,City of Emporia,0.74,Atlantic Ave,US 58,10000,G,97%,1%,1%,0%,1%,0%,F,,,,11000,G,2009,,,,,,,,,,,,,,,
626023,  US,00301,     ,US 301,North Main St,109,City of Emporia,109,City of Emporia,0.34,US 58,Halifax St,8300,G,96%,0%,1%,1%,2%,0%,F,,,,9000,G,2009,,,,,,,,,,,,,,,
626024,  US,00301,     ,US 301,North Main St,109,City of Emporia,109,City of Emporia,0.16,Halifax St,NCL Emporia,9400,G,96%,0%,1%,1%,2%,0%,F,,,,10000,G,2009,,,,,,,,,,,,,,,
780379,  FR,00131,     ,FR 131,Clover Leaf Dr,109,City of Emporia,040,Greensville County,1.06,US 58; Bus US 58,Dead End,210,R,,,,,,,X,,,,,,05/13/2008,,,,,,,,,,,,,,,
780881,  FR,00963,     ,FR 963, ,109,City of Emporia,040,Greensville County,0.04,Bus US 58,Dead End,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
780882,  FR,00964,     ,FR 964, ,109,City of Emporia,040,Greensville County,0.07,US 58; Bus US 58,Dead End,7,R,,,,,,,X,,,,,,05/13/2008,,,,,,,,,,,,,,,
780883,  FR,00965,     ,FR 965, ,109,City of Emporia,040,Greensville County,0.31,Reese St,Dead End,3,R,,,,,,,X,,,,,,05/13/2008,,,,,,,,,,,,,,,
781629, 109,00001,     ,109-1,Brink Rd,109,City of Emporia,109,City of Emporia,0.16,JB-40-109 SCL Emporia,US 301,2600,G,97%,0%,1%,2%,0%,0%,F,0.0934,F,0.6390,2800,G,2009,,,,,,,,,,,,,,,
626025, 109,00002,     ,109-2,Purdy Rd,109,City of Emporia,109,City of Emporia,0.49,West Atlantic St,Satterfield Dr,2500,G,95%,1%,1%,1%,3%,0%,C,0.1008,F,0.0000,2700,G,2009,,,,,,,,,,,,,,,
781630, 109,00002,     ,109-2,Purdy Rd,109,City of Emporia,109,City of Emporia,0.14,Satterfield Dr,NCL Emporia,1200,G,95%,1%,1%,1%,3%,0%,F,0.0998,F,0.7057,1300,G,2009,,,,,,,,,,,,,,,
781631, 109,00005,     ,109-5,West End Dr,109,City of Emporia,109,City of Emporia,0.42,US 58,109-2 Purdy Rd,350,G,,,,,,,X,,,,390,G,2009,,,,,,,,,,,,,,,
626013, 109,03800,     ,109-3800,Greenville Ave,109,City of Emporia,109,City of Emporia,0.17,South Main St,Tillar St,400,G,98%,1%,1%,0%,0%,0%,C,0.0913,F,0.6098,440,G,2009,,,,,,,,,,,,,,,
626021, 109,03801,     ,109-3801,Low Ground Rd,109,City of Emporia,109,City of Emporia,0.43,SCL Emporia,South Main St,2600,G,98%,1%,1%,0%,0%,0%,C,0.0938,F,0.0000,2800,G,2009,,,,,,,,,,,,,,,
626019, 109,03801,     ,109-3801,Laurel St,109,City of Emporia,109,City of Emporia,0.43,South Main St,Temple Ave,800,G,98%,1%,1%,0%,0%,0%,C,0.1063,F,0.5393,870,G,2009,,,,,,,,,,,,,,,
626009, 109,03802,     ,109-3802,Brunswick Ave,109,City of Emporia,109,City of Emporia,0.20,WCL Emporia,Brunswick Ave Ext.,3700,G,98%,0%,1%,0%,0%,0%,F,0.0906,F,0.6452,4000,G,2009,,,,,,,,,,,,,,,
626008, 109,03802,     ,109-3802,Brunswick Ave,109,City of Emporia,109,City of Emporia,0.66,Brunswick Ave Ext.,South Main St,4500,G,97%,1%,1%,1%,1%,0%,C,0.0876,F,0.6418,4900,G,2009,,,,,,,,,,,,,,,
626018, 109,03802,     ,109-3802,Hicksford Ave,109,City of Emporia,109,City of Emporia,0.46,South Main St,Lee St,2900,G,98%,0%,1%,0%,0%,0%,C,0.1085,F,0.6006,3200,G,2009,,,,,,,,,,,,,,,
626020, 109,03802,     ,109-3802,Lee St,109,City of Emporia,109,City of Emporia,0.37,Hicksford Ave,Southampton St,1800,G,98%,1%,1%,0%,0%,0%,C,0.0978,F,0.5779,2000,G,2009,,,,,,,,,,,,,,,
626036, 109,03804,     ,109-3804,Valley St,109,City of Emporia,109,City of Emporia,0.14,North Main St,Halifax St,900,G,98%,0%,1%,0%,0%,0%,F,0.1087,F,0.5207,980,G,2009,,,,,,,,,,,,,,,
626033, 109,03804,     ,109-3804,Southampton St,109,City of Emporia,109,City of Emporia,0.29,Halifax St,Lee St,1000,G,98%,0%,1%,0%,0%,0%,C,0.0993,F,0.5000,1100,G,2009,,,,,,,,,,,,,,,
626034, 109,03804,     ,109-3804,Southampton St,109,City of Emporia,109,City of Emporia,0.18,Lee St,East Atlantic St,1700,G,98%,0%,1%,0%,0%,0%,F,0.0993,F,0.5714,1900,G,2009,,,,,,,,,,,,,,,
626010, 109,03805,     ,109-3805,Davis St,109,City of Emporia,109,City of Emporia,1.32,East Atlantic St,ECL Emporia,1300,G,96%,1%,0%,1%,2%,0%,C,0.1133,F,0.6146,1400,G,2009,,,,,,,,,,,,,,,
626014, 109,03807,     ,109-3807,Halifax St,109,City of Emporia,109,City of Emporia,0.15,Southampton St,East Atlantic St,2200,G,98%,0%,1%,0%,0%,0%,F,0.1120,F,0.7313,2400,G,2009,,,,,,,,,,,,,,,
626015, 109,03807,     ,109-3807,Halifax St,109,City of Emporia,109,City of Emporia,0.34,East Atlantic St,Ruffin St,2300,G,98%,0%,1%,0%,0%,0%,C,0.0817,F,0.6188,2500,G,2009,,,,,,,,,,,,,,,
626016, 109,03807,     ,109-3807,Halifax St,109,City of Emporia,109,City of Emporia,0.30,Ruffin St,US 58,1600,G,100%,0%,0%,0%,0%,0%,C,0.0920,F,0.5566,1800,G,2009,,,,,,,,,,,,,,,
626017, 109,03807,     ,109-3807,Halifax St,109,City of Emporia,109,City of Emporia,0.53,US 58,North Main St,1100,G,98%,1%,1%,0%,0%,0%,C,0.1148,F,0.5102,1200,G,2009,,,,,,,,,,,,,,,
788274, 109,03808,     ,109-3808,Reese St,109,City of Emporia,109,City of Emporia,0.12,109-3804 Southampton St,Bus US 58,710,G,98%,1%,1%,0%,0%,0%,C,0.1131,F,0.7263,770,G,2009,,,,,,,,,,,,,,,
787398, 109,03808,     ,109-3808,Reese St,109,City of Emporia,109,City of Emporia,0.83,Bus US 58,US 58 Bypass,1800,G,98%,0%,1%,0%,0%,0%,C,0.0966,F,0.6552,1900,G,2009,,,,,,,,,,,,,,,
781632, 109,03808,     ,109-3808,Reese St,109,City of Emporia,109,City of Emporia,0.84,US 58 Bypass,Sunnyside Rd,980,G,92%,1%,2%,2%,4%,0%,C,0.1162,F,0.7266,1100,G,2009,,,,,,,,,,,,,,,
626007, 109,03809,     ,109-3809,Belfield Dr,109,City of Emporia,109,City of Emporia,0.17,West Atlantic St,Weaver Ave,2200,G,97%,0%,1%,2%,0%,0%,C,0.1026,F,0.5815,2400,G,2009,,,,,,,,,,,,,,,
626040, 109,03810,     ,109-3810,Weaver Ave,109,City of Emporia,109,City of Emporia,0.21,Belfield Dr,North Main St,2500,G,98%,0%,1%,1%,0%,0%,C,0.1035,F,0.0000,2700,G,2009,,,,,,,,,,,,,,,
783015, 109,03815,     ,109-3815,W Atlantic Ave,109,City of Emporia,109,City of Emporia,0.24,Dead End near Florida Ave,Bus US 58,730,G,97%,0%,1%,2%,0%,0%,F,,,,800,G,2009,,,,,,,,,,,,,,,
526001, 109,00000,     ,109-0,Baker St,109,City of Emporia,109,City of Emporia,0.00,North Main St,Halifax St,600,G,,,,,,,X,,,,650,G,2009,,,,,,,,,,,,,,,
526002, 109,00000,     ,109-0,Briggs St,109,City of Emporia,109,City of Emporia,0.00,Clay St,Tillar St,1300,G,,,,,,,X,0.1022,F,0.0000,1400,G,2009,,,,,,,,,,,,,,,
526003, 109,00000,     ,109-0,Clay St,109,City of Emporia,109,City of Emporia,0.00,Low Ground Rd,South Main St,2200,G,,,,,,,X,0.0942,F,0.0000,2400,G,2009,,,,,,,,,,,,,,,
526004, 109,00000,     ,109-0,Jefferson St,109,City of Emporia,109,City of Emporia,0.00,South Main St,West Ave,1500,G,,,,,,,X,0.0884,F,0.0000,1600,G,2009,,,,,,,,,,,,,,,
526009, 109,00000,     ,109-0,Ruffin St,109,City of Emporia,109,City of Emporia,0.00,Halifax St,North Main St,1100,G,,,,,,,X,0.1079,F,0.0000,1200,G,2009,,,,,,,,,,,,,,,
526005, 109,00000,     ,109-0,Temple Ave,109,City of Emporia,109,City of Emporia,0.00,Laurel St,Jefferson St,510,G,,,,,,,X,0.1348,F,0.0000,550,G,2009,,,,,,,,,,,,,,,
526006, 109,00000,     ,109-0,Tillar St,109,City of Emporia,109,City of Emporia,0.00,Briggs St,Hicksford Ave,1500,G,,,,,,,X,0.1140,F,0.0000,1600,G,2009,,,,,,,,,,,,,,,
526007, 109,00000,     ,109-0,West Ave,109,City of Emporia,109,City of Emporia,0.00,Jefferson St,Brunswick Ave,320,G,,,,,,,X,0.1081,F,0.5238,350,G,2009,,,,,,,,,,,,,,,
526008, 109,00000,     ,109-0,West End Blvd,109,City of Emporia,109,City of Emporia,0.00,North Main St,Gay St,760,G,,,,,,,X,0.0948,F,0.0000,820,G,2009,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
